Hybrid error,NN error
0.04027777777777778,0.029166666666666674
0.0375,0.03749999999999998
0.02638888888888889,0.01388888888888884
0.05625,0.05833333333333335
0.029166666666666667,0.029166666666666674
0.016666666666666666,0.01666666666666672
0.10833333333333334,0.04166666666666663
0.034722222222222224,0.03541666666666665
0.04375,0.0444444444444444
0.013194444444444444,0.013194444444444398
0.0375,0.03749999999999998
